Date,Province/State,Population,Deaths,Confirmed,latitude,longitude
2020-01-22,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-23,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-24,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-25,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-26,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-27,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-28,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-29,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-30,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-01-31,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-01,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-02,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-03,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-04,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-05,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-06,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-07,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-08,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-09,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-10,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-11,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-12,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-13,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-14,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-15,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-16,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-17,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-18,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-19,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-20,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-21,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-22,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-23,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-24,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-25,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-26,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-27,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-28,Washington,7614893,0,1,47.751073999999996,-120.74013899999999
2020-02-29,Washington,7614893,1,7,47.751073999999996,-120.74013899999999
2020-03-01,Washington,7614893,1,11,47.751073999999996,-120.74013899999999
2020-03-02,Washington,7614893,6,18,47.751073999999996,-120.74013899999999
2020-03-03,Washington,7614893,7,27,47.751073999999996,-120.74013899999999
2020-03-04,Washington,7614893,10,39,47.751073999999996,-120.74013899999999
2020-03-05,Washington,7614893,11,70,47.751073999999996,-120.74013899999999
2020-03-06,Washington,7614893,13,78,47.751073999999996,-120.74013899999999
2020-03-07,Washington,7614893,16,102,47.751073999999996,-120.74013899999999
2020-03-08,Washington,7614893,18,122,47.751073999999996,-120.74013899999999
2020-03-09,Washington,7614893,19,122,47.751073999999996,-120.74013899999999
2020-03-10,Washington,7614893,23,167,47.751073999999996,-120.74013899999999
2020-03-11,Washington,7614893,24,282,47.751073999999996,-120.74013899999999
2020-03-12,Washington,7614893,31,442,47.751073999999996,-120.74013899999999
2020-03-13,Washington,7614893,37,568,47.751073999999996,-120.74013899999999
2020-03-14,Washington,7614893,39,642,47.751073999999996,-120.74013899999999
2020-03-15,Washington,7614893,40,603,47.751073999999996,-120.74013899999999
2020-03-16,Washington,7614893,48,779,47.751073999999996,-120.74013899999999
2020-03-17,Washington,7614893,55,955,47.751073999999996,-120.74013899999999
2020-03-18,Washington,7614893,67,1022,47.751073999999996,-120.74013899999999
2020-03-19,Washington,7614893,73,1374,47.751073999999996,-120.74013899999999
2020-03-20,Washington,7614893,83,1524,47.751073999999996,-120.74013899999999
2020-03-21,Washington,7614893,94,1793,47.751073999999996,-120.74013899999999
2020-03-22,Washington,7614893,97,1997,47.751073999999996,-120.74013899999999
2020-03-23,Washington,7614893,109,2221,47.751073999999996,-120.74013899999999
2020-03-24,Washington,7614893,116,2328,47.751073999999996,-120.74013899999999
2020-03-25,Washington,7614893,133,2591,47.751073999999996,-120.74013899999999
2020-03-26,Washington,7614893,150,3207,47.751073999999996,-120.74013899999999
2020-03-27,Washington,7614893,157,3477,47.751073999999996,-120.74013899999999
2020-03-28,Washington,7614893,188,4030,47.751073999999996,-120.74013899999999
2020-03-29,Washington,7614893,198,4465,47.751073999999996,-120.74013899999999
2020-03-30,Washington,7614893,205,4923,47.751073999999996,-120.74013899999999
2020-03-31,Washington,7614893,225,5432,47.751073999999996,-120.74013899999999
2020-04-01,Washington,7614893,234,5608,47.751073999999996,-120.74013899999999
2020-04-02,Washington,7614893,271,6389,47.751073999999996,-120.74013899999999
2020-04-03,Washington,7614893,291,6846,47.751073999999996,-120.74013899999999
2020-04-04,Washington,7614893,315,7247,47.751073999999996,-120.74013899999999
2020-04-05,Washington,7614893,336,7825,47.751073999999996,-120.74013899999999
2020-04-06,Washington,7614893,381,8311,47.751073999999996,-120.74013899999999
2020-04-07,Washington,7614893,400,8692,47.751073999999996,-120.74013899999999
2020-04-08,Washington,7614893,426,9276,47.751073999999996,-120.74013899999999
2020-04-09,Washington,7614893,456,9639,47.751073999999996,-120.74013899999999
2020-04-10,Washington,7614893,483,10119,47.751073999999996,-120.74013899999999
2020-01-24,Illinois,12671821,0,1,40.633125,-89.398528
2020-01-25,Illinois,12671821,0,1,40.633125,-89.398528
2020-01-26,Illinois,12671821,0,1,40.633125,-89.398528
2020-01-27,Illinois,12671821,0,1,40.633125,-89.398528
2020-01-28,Illinois,12671821,0,1,40.633125,-89.398528
2020-01-29,Illinois,12671821,0,1,40.633125,-89.398528
2020-01-30,Illinois,12671821,0,1,40.633125,-89.398528
2020-01-31,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-01,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-02,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-03,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-04,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-05,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-06,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-07,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-08,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-09,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-10,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-11,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-12,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-13,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-14,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-15,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-16,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-17,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-18,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-19,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-20,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-21,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-22,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-23,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-24,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-25,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-26,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-27,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-28,Illinois,12671821,0,2,40.633125,-89.398528
2020-02-29,Illinois,12671821,0,2,40.633125,-89.398528
2020-03-01,Illinois,12671821,0,3,40.633125,-89.398528
2020-03-02,Illinois,12671821,0,4,40.633125,-89.398528
2020-03-03,Illinois,12671821,0,4,40.633125,-89.398528
2020-03-04,Illinois,12671821,0,4,40.633125,-89.398528
2020-03-05,Illinois,12671821,0,5,40.633125,-89.398528
2020-03-06,Illinois,12671821,0,5,40.633125,-89.398528
2020-03-07,Illinois,12671821,0,6,40.633125,-89.398528
2020-03-08,Illinois,12671821,0,7,40.633125,-89.398528
2020-03-09,Illinois,12671821,0,7,40.633125,-89.398528
2020-03-10,Illinois,12671821,0,12,40.633125,-89.398528
2020-03-11,Illinois,12671821,0,25,40.633125,-89.398528
2020-03-12,Illinois,12671821,0,32,40.633125,-89.398528
2020-03-13,Illinois,12671821,0,46,40.633125,-89.398528
2020-03-14,Illinois,12671821,0,64,40.633125,-89.398528
2020-03-15,Illinois,12671821,0,66,40.633125,-89.398528
2020-03-16,Illinois,12671821,0,83,40.633125,-89.398528
2020-03-17,Illinois,12671821,1,161,40.633125,-89.398528
2020-03-18,Illinois,12671821,1,272,40.633125,-89.398528
2020-03-19,Illinois,12671821,4,422,40.633125,-89.398528
2020-03-20,Illinois,12671821,5,585,40.633125,-89.398528
2020-03-21,Illinois,12671821,6,753,40.633125,-89.398528
2020-03-22,Illinois,12671821,9,1049,40.633125,-89.398528
2020-03-23,Illinois,12671821,12,1285,40.633125,-89.398528
2020-03-24,Illinois,12671821,16,1537,40.633125,-89.398528
2020-03-25,Illinois,12671821,19,1865,40.633125,-89.398528
2020-03-26,Illinois,12671821,26,2538,40.633125,-89.398528
2020-03-27,Illinois,12671821,34,3024,40.633125,-89.398528
2020-03-28,Illinois,12671821,47,3491,40.633125,-89.398528
2020-03-29,Illinois,12671821,66,4596,40.633125,-89.398528
2020-03-30,Illinois,12671821,73,5056,40.633125,-89.398528
2020-03-31,Illinois,12671821,99,5994,40.633125,-89.398528
2020-04-01,Illinois,12671821,141,6980,40.633125,-89.398528
2020-04-02,Illinois,12671821,163,7695,40.633125,-89.398528
2020-04-03,Illinois,12671821,210,8904,40.633125,-89.398528
2020-04-04,Illinois,12671821,244,10357,40.633125,-89.398528
2020-04-05,Illinois,12671821,274,11259,40.633125,-89.398528
2020-04-06,Illinois,12671821,307,12262,40.633125,-89.398528
2020-04-07,Illinois,12671821,308,12271,40.633125,-89.398528
2020-04-08,Illinois,12671821,462,15078,40.633125,-89.398528
2020-04-09,Illinois,12671821,462,15079,40.633125,-89.398528
2020-04-10,Illinois,12671821,597,17887,40.633125,-89.398528
2020-01-26,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-01-27,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-01-28,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-01-29,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-01-30,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-01-31,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-01,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-02,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-03,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-04,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-05,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-06,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-07,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-08,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-09,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-10,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-11,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-12,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-13,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-14,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-15,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-16,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-17,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-18,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-19,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-20,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-21,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-22,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-23,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-24,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-25,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-26,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-27,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-28,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-02-29,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-03-01,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-03-02,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-03-03,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-03-04,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-03-05,Arizona,7278717,0,1,34.048928000000004,-111.093731
2020-03-06,Arizona,7278717,0,2,34.048928000000004,-111.093731
2020-03-07,Arizona,7278717,0,4,34.048928000000004,-111.093731
2020-03-08,Arizona,7278717,0,4,34.048928000000004,-111.093731
2020-03-09,Arizona,7278717,0,4,34.048928000000004,-111.093731
2020-03-10,Arizona,7278717,0,6,34.048928000000004,-111.093731
2020-03-11,Arizona,7278717,0,9,34.048928000000004,-111.093731
2020-03-12,Arizona,7278717,0,9,34.048928000000004,-111.093731
2020-03-13,Arizona,7278717,0,9,34.048928000000004,-111.093731
2020-03-14,Arizona,7278717,0,12,34.048928000000004,-111.093731
2020-03-15,Arizona,7278717,0,12,34.048928000000004,-111.093731
2020-03-16,Arizona,7278717,0,18,34.048928000000004,-111.093731
2020-03-17,Arizona,7278717,0,20,34.048928000000004,-111.093731
2020-03-18,Arizona,7278717,0,27,34.048928000000004,-111.093731
2020-03-19,Arizona,7278717,0,45,34.048928000000004,-111.093731
2020-03-20,Arizona,7278717,0,68,34.048928000000004,-111.093731
2020-03-21,Arizona,7278717,1,104,34.048928000000004,-111.093731
2020-03-22,Arizona,7278717,2,152,34.048928000000004,-111.093731
2020-03-23,Arizona,7278717,2,235,34.048928000000004,-111.093731
2020-03-24,Arizona,7278717,5,326,34.048928000000004,-111.093731
2020-03-25,Arizona,7278717,6,401,34.048928000000004,-111.093731
2020-03-26,Arizona,7278717,8,508,34.048928000000004,-111.093731
2020-03-27,Arizona,7278717,13,665,34.048928000000004,-111.093731
2020-03-28,Arizona,7278717,15,773,34.048928000000004,-111.093731
2020-03-29,Arizona,7278717,17,919,34.048928000000004,-111.093731
2020-03-30,Arizona,7278717,20,1157,34.048928000000004,-111.093731
2020-03-31,Arizona,7278717,24,1289,34.048928000000004,-111.093731
2020-04-01,Arizona,7278717,29,1530,34.048928000000004,-111.093731
2020-04-02,Arizona,7278717,32,1715,34.048928000000004,-111.093731
2020-04-03,Arizona,7278717,41,1937,34.048928000000004,-111.093731
2020-04-04,Arizona,7278717,52,2187,34.048928000000004,-111.093731
2020-04-05,Arizona,7278717,64,2486,34.048928000000004,-111.093731
2020-04-06,Arizona,7278717,65,2732,34.048928000000004,-111.093731
2020-04-07,Arizona,7278717,73,2870,34.048928000000004,-111.093731
2020-04-08,Arizona,7278717,80,3036,34.048928000000004,-111.093731
2020-04-09,Arizona,7278717,89,3018,34.048928000000004,-111.093731
2020-04-10,Arizona,7278717,97,3112,34.048928000000004,-111.093731
2020-01-26,California,39512223,0,2,36.778261,-119.41793200000001
2020-01-27,California,39512223,0,2,36.778261,-119.41793200000001
2020-01-28,California,39512223,0,2,36.778261,-119.41793200000001
2020-01-29,California,39512223,0,2,36.778261,-119.41793200000001
2020-01-30,California,39512223,0,2,36.778261,-119.41793200000001
2020-01-31,California,39512223,0,3,36.778261,-119.41793200000001
2020-02-01,California,39512223,0,3,36.778261,-119.41793200000001
2020-02-02,California,39512223,0,3,36.778261,-119.41793200000001
2020-02-03,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-04,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-05,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-06,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-07,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-08,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-09,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-10,California,39512223,0,6,36.778261,-119.41793200000001
2020-02-11,California,39512223,0,7,36.778261,-119.41793200000001
2020-02-12,California,39512223,0,7,36.778261,-119.41793200000001
2020-02-13,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-14,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-15,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-16,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-17,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-18,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-19,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-20,California,39512223,0,8,36.778261,-119.41793200000001
2020-02-21,California,39512223,0,10,36.778261,-119.41793200000001
2020-02-22,California,39512223,0,10,36.778261,-119.41793200000001
2020-02-23,California,39512223,0,10,36.778261,-119.41793200000001
2020-02-24,California,39512223,0,10,36.778261,-119.41793200000001
2020-02-25,California,39512223,0,10,36.778261,-119.41793200000001
2020-02-26,California,39512223,0,10,36.778261,-119.41793200000001
2020-02-27,California,39512223,0,11,36.778261,-119.41793200000001
2020-02-28,California,39512223,0,11,36.778261,-119.41793200000001
2020-02-29,California,39512223,0,12,36.778261,-119.41793200000001
2020-03-01,California,39512223,0,12,36.778261,-119.41793200000001
2020-03-02,California,39512223,0,21,36.778261,-119.41793200000001
2020-03-03,California,39512223,0,25,36.778261,-119.41793200000001
2020-03-04,California,39512223,1,35,36.778261,-119.41793200000001
2020-03-05,California,39512223,1,51,36.778261,-119.41793200000001
2020-03-06,California,39512223,1,59,36.778261,-119.41793200000001
2020-03-07,California,39512223,1,81,36.778261,-119.41793200000001
2020-03-08,California,39512223,1,95,36.778261,-119.41793200000001
2020-03-09,California,39512223,1,101,36.778261,-119.41793200000001
2020-03-10,California,39512223,2,144,36.778261,-119.41793200000001
2020-03-11,California,39512223,4,178,36.778261,-119.41793200000001
2020-03-12,California,39512223,4,221,36.778261,-119.41793200000001
2020-03-13,California,39512223,4,281,36.778261,-119.41793200000001
2020-03-14,California,39512223,3,372,36.778261,-119.41793200000001
2020-03-15,California,39512223,5,373,36.778261,-119.41793200000001
2020-03-16,California,39512223,7,557,36.778261,-119.41793200000001
2020-03-17,California,39512223,12,700,36.778261,-119.41793200000001
2020-03-18,California,39512223,16,828,36.778261,-119.41793200000001
2020-03-19,California,39512223,18,1005,36.778261,-119.41793200000001
2020-03-20,California,39512223,24,1243,36.778261,-119.41793200000001
2020-03-21,California,39512223,25,1405,36.778261,-119.41793200000001
2020-03-22,California,39512223,30,1646,36.778261,-119.41793200000001
2020-03-23,California,39512223,39,2108,36.778261,-119.41793200000001
2020-03-24,California,39512223,50,2538,36.778261,-119.41793200000001
2020-03-25,California,39512223,65,2998,36.778261,-119.41793200000001
2020-03-26,California,39512223,81,3899,36.778261,-119.41793200000001
2020-03-27,California,39512223,94,4657,36.778261,-119.41793200000001
2020-03-28,California,39512223,110,5095,36.778261,-119.41793200000001
2020-03-29,California,39512223,124,5852,36.778261,-119.41793200000001
2020-03-30,California,39512223,146,7138,36.778261,-119.41793200000001
2020-03-31,California,39512223,173,8210,36.778261,-119.41793200000001
2020-04-01,California,39512223,199,9399,36.778261,-119.41793200000001
2020-04-02,California,39512223,238,10773,36.778261,-119.41793200000001
2020-04-03,California,39512223,265,12004,36.778261,-119.41793200000001
2020-04-04,California,39512223,289,12837,36.778261,-119.41793200000001
2020-04-05,California,39512223,348,15034,36.778261,-119.41793200000001
2020-04-06,California,39512223,380,16019,36.778261,-119.41793200000001
2020-04-07,California,39512223,432,17351,36.778261,-119.41793200000001
2020-04-08,California,39512223,495,18897,36.778261,-119.41793200000001
2020-04-09,California,39512223,544,19710,36.778261,-119.41793200000001
2020-04-10,California,39512223,583,21081,36.778261,-119.41793200000001
2020-02-01,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-02,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-03,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-04,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-05,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-06,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-07,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-08,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-09,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-10,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-11,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-12,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-13,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-14,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-15,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-16,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-17,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-18,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-19,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-20,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-21,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-22,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-23,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-24,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-25,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-26,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-27,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-28,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-02-29,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-03-01,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-03-02,Massachusetts,6892503,0,1,42.407211,-71.382437
2020-03-03,Massachusetts,6892503,0,2,42.407211,-71.382437
2020-03-04,Massachusetts,6892503,0,2,42.407211,-71.382437
2020-03-05,Massachusetts,6892503,0,2,42.407211,-71.382437
2020-03-06,Massachusetts,6892503,0,6,42.407211,-71.382437
2020-03-07,Massachusetts,6892503,0,6,42.407211,-71.382437
2020-03-08,Massachusetts,6892503,0,22,42.407211,-71.382437
2020-03-09,Massachusetts,6892503,0,22,42.407211,-71.382437
2020-03-10,Massachusetts,6892503,0,41,42.407211,-71.382437
2020-03-11,Massachusetts,6892503,0,92,42.407211,-71.382437
2020-03-12,Massachusetts,6892503,0,107,42.407211,-71.382437
2020-03-13,Massachusetts,6892503,0,123,42.407211,-71.382437
2020-03-14,Massachusetts,6892503,0,138,42.407211,-71.382437
2020-03-15,Massachusetts,6892503,0,138,42.407211,-71.382437
2020-03-16,Massachusetts,6892503,0,187,42.407211,-71.382437
2020-03-17,Massachusetts,6892503,0,217,42.407211,-71.382437
2020-03-18,Massachusetts,6892503,0,252,42.407211,-71.382437
2020-03-19,Massachusetts,6892503,0,328,42.407211,-71.382437
2020-03-20,Massachusetts,6892503,1,413,42.407211,-71.382437
2020-03-21,Massachusetts,6892503,1,523,42.407211,-71.382437
2020-03-22,Massachusetts,6892503,5,640,42.407211,-71.382437
2020-03-23,Massachusetts,6892503,9,777,42.407211,-71.382437
2020-03-24,Massachusetts,6892503,11,1159,42.407211,-71.382437
2020-03-25,Massachusetts,6892503,15,1838,42.407211,-71.382437
2020-03-26,Massachusetts,6892503,25,2417,42.407211,-71.382437
2020-03-27,Massachusetts,6892503,35,3240,42.407211,-71.382437
2020-03-28,Massachusetts,6892503,44,4257,42.407211,-71.382437
2020-03-29,Massachusetts,6892503,48,4955,42.407211,-71.382437
2020-03-30,Massachusetts,6892503,56,5752,42.407211,-71.382437
2020-03-31,Massachusetts,6892503,89,6620,42.407211,-71.382437
2020-04-01,Massachusetts,6892503,122,7738,42.407211,-71.382437
2020-04-02,Massachusetts,6892503,154,8966,42.407211,-71.382437
2020-04-03,Massachusetts,6892503,192,10402,42.407211,-71.382437
2020-04-04,Massachusetts,6892503,216,11736,42.407211,-71.382437
2020-04-05,Massachusetts,6892503,231,12500,42.407211,-71.382437
2020-04-06,Massachusetts,6892503,260,13837,42.407211,-71.382437
2020-04-07,Massachusetts,6892503,356,15202,42.407211,-71.382437
2020-04-08,Massachusetts,6892503,433,16790,42.407211,-71.382437
2020-04-09,Massachusetts,6892503,503,18941,42.407211,-71.382437
2020-04-10,Massachusetts,6892503,599,20974,42.407211,-71.382437
2020-02-29,Oregon,4217737,0,1,43.804133,-120.554201
2020-03-01,Oregon,4217737,0,1,43.804133,-120.554201
2020-03-02,Oregon,4217737,0,3,43.804133,-120.554201
2020-03-03,Oregon,4217737,0,3,43.804133,-120.554201
2020-03-04,Oregon,4217737,0,3,43.804133,-120.554201
2020-03-05,Oregon,4217737,0,3,43.804133,-120.554201
2020-03-06,Oregon,4217737,0,3,43.804133,-120.554201
2020-03-07,Oregon,4217737,0,6,43.804133,-120.554201
2020-03-08,Oregon,4217737,0,14,43.804133,-120.554201
2020-03-09,Oregon,4217737,0,14,43.804133,-120.554201
2020-03-10,Oregon,4217737,0,14,43.804133,-120.554201
2020-03-11,Oregon,4217737,0,19,43.804133,-120.554201
2020-03-12,Oregon,4217737,0,24,43.804133,-120.554201
2020-03-13,Oregon,4217737,0,30,43.804133,-120.554201
2020-03-14,Oregon,4217737,0,36,43.804133,-120.554201
2020-03-15,Oregon,4217737,1,36,43.804133,-120.554201
2020-03-16,Oregon,4217737,1,39,43.804133,-120.554201
2020-03-17,Oregon,4217737,1,66,43.804133,-120.554201
2020-03-18,Oregon,4217737,3,75,43.804133,-120.554201
2020-03-19,Oregon,4217737,3,88,43.804133,-120.554201
2020-03-20,Oregon,4217737,3,114,43.804133,-120.554201
2020-03-21,Oregon,4217737,4,137,43.804133,-120.554201
2020-03-22,Oregon,4217737,5,161,43.804133,-120.554201
2020-03-23,Oregon,4217737,5,191,43.804133,-120.554201
2020-03-24,Oregon,4217737,8,210,43.804133,-120.554201
2020-03-25,Oregon,4217737,10,266,43.804133,-120.554201
2020-03-26,Oregon,4217737,11,316,43.804133,-120.554201
2020-03-27,Oregon,4217737,12,416,43.804133,-120.554201
2020-03-28,Oregon,4217737,13,479,43.804133,-120.554201
2020-03-29,Oregon,4217737,13,548,43.804133,-120.554201
2020-03-30,Oregon,4217737,16,606,43.804133,-120.554201
2020-03-31,Oregon,4217737,18,690,43.804133,-120.554201
2020-04-01,Oregon,4217737,19,736,43.804133,-120.554201
2020-04-02,Oregon,4217737,21,826,43.804133,-120.554201
2020-04-03,Oregon,4217737,22,899,43.804133,-120.554201
2020-04-04,Oregon,4217737,22,899,43.804133,-120.554201
2020-04-05,Oregon,4217737,27,1068,43.804133,-120.554201
2020-04-06,Oregon,4217737,27,1068,43.804133,-120.554201
2020-04-07,Oregon,4217737,29,1132,43.804133,-120.554201
2020-04-08,Oregon,4217737,33,1181,43.804133,-120.554201
2020-04-09,Oregon,4217737,44,1321,43.804133,-120.554201
2020-04-10,Oregon,4217737,44,1322,43.804133,-120.554201
